"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","SOUTHERN","80","CHARLESTON","019","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","SOUTHERN","80","COLLETON","029","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","13","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","SOUTHERN","80","DORCHESTER","035","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","SOUTHERN","80","HAMPTON","049","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","SOUTHERN","80","JASPER","053","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","WEST CENTRAL","40","ABBEVILLE","001","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","WEST CENTRAL","40","AIKEN","003","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","39","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","WEST CENTRAL","40","EDGEFIELD","037","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","WEST CENTRAL","40","GREENWOOD","047","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","WEST CENTRAL","40","MCCORMICK","065","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","WEST CENTRAL","40","NEWBERRY","071","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH CAROLINA","45","WEST CENTRAL","40","SALUDA","081","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","656","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BEADLE","005","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BRULE","015","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BUFFALO","017","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HAND","059","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HUGHES","065","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","SULLY","119","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","BROOKINGS","011","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","19,774","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","DAVISON","035","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","214","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","HANSON","061","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","KINGSBURY","077","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","LAKE","079","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3,386","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MCCOOK","087","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MINER","097","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MINNEHAHA","099","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","19,164","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MOODY","101","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","18,060","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","SANBORN","111","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","BROWN","013","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","CAMPBELL","021","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","EDMUNDS","045","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","FAULK","049","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","SPINK","115","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","WALWORTH","129","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CLARK","025","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CODINGTON","029","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,950","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DAY","037","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DEUEL","039","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7,688","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","GRANT","051","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","19,104","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","HAMLIN","057","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","18,315","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","MARSHALL","091","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","ROBERTS","109","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","BUTTE","019","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","35","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","DEWEY","041","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","58","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","PERKINS","105","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","31","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","ZIEBACH","137","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","5","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","GREGORY","053","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","36","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","LYMAN","085","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","18","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","MELLETTE","095","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","TODD","121","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","BON HOMME","009","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,145","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","CHARLES MIX","023","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","300","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","CLAY","027","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","DOUGLAS","043","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","174","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","HUTCHINSON","067","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","LINCOLN","083","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","TURNER","125","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","16,225","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","UNION","127","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","960","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","BENNETT","007","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","CUSTER","033","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","9","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","FALL RIVER","047","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","OGLALA LAKOTA","102","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","12","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","HAAKON","055","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","JACKSON","071","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","LAWRENCE","081","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","15","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","MEADE","093","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","20","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","PENNINGTON","103","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","BEDFORD","003","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","CANNON","015","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","CLAY","027","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","41","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","DAVIDSON","037","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","22","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","DE KALB","041","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","GILES","055","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","JACKSON","087","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","68","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","LINCOLN","103","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","99","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","MACON","111","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","10","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","MARSHALL","117","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","551","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","MAURY","119","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","854","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","MOORE","127","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","380","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","RUTHERFORD","149","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","382","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","SMITH","159","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","69","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","SUMNER","165","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","250","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","WILLIAMSON","187","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","265","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CENTRAL BASIN","40","WILSON","189","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","BLEDSOE","007","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","809","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","COFFEE","031","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","CUMBERLAND","035","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","FENTRESS","049","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","114","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","FRANKLIN","051","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","22","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","GRUNDY","061","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","42","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","MARION","115","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","MORGAN","129","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","OVERTON","133","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","24","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","PICKETT","137","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","10","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","PUTNAM","141","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","30","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","SCOTT","151","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","20","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","SEQUATCHIE","153","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","40","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","VAN BUREN","175","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","33","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","WARREN","177","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","90","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","CUMBERLAND PLATEAU","50","WHITE","185","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,548","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","DELTA","10","DYER","045","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","DELTA","10","LAUDERDALE","097","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","DELTA","10","OBION","131","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","DELTA","10","SHELBY","157","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","8","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","DELTA","10","TIPTON","167","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","EAST TENNESSEE","60","ANDERSON","001","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","20","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","EAST TENNESSEE","60","BLOUNT","009","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","EAST TENNESSEE","60","BRADLEY","011","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","576","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","EAST TENNESSEE","60","CAMPBELL","013","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","45","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","EAST TENNESSEE","60","CARTER","019","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","EAST TENNESSEE","60","CLAIBORNE","025","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","EAST TENNESSEE","60","COCKE","029","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","424","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","TENNESSEE","47","EAST TENNESSEE","60","GRAINGER","057","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","272","(L)"
